business_id,average_daily_sales_dollar_volume,average_daily_sales_transactions,age_in_months,state,type,debt,credit_score,expense_to_income_ratio,offer_size,offer_fee
23449,340.04,39,44.0,GA,delivery,424.48,777.0,0.9883478795703491,69623.0,9024.0
23450,208.59,39,71.8,NM,restaurant,1017.93,638.0,1.0425354697144091,52444.0,4444.0
23451,182.54,95,68.8,WY,laundromat,2615.02,661.0,0.9581504498446587,47194.0,3228.0
23452,381.41,41,101.7,AL,restaurant,1055.43,761.0,0.7428276051909406,96778.0,5415.0
23453,17.48,39,69.4,DE,electrician,11373.42,761.0,0.7984277940643675,4432.0,254.0
23454,35.72,43,21.8,KS,auto repair,3815.1,613.0,0.5195859922108002,8165.0,318.0
23455,64.29,81,39.4,RI,restaurant,4200.98,513.0,0.8906240588299847,8062.0,710.0
23456,141.25,17,31.6,GA,plumber,25333.52,664.0,0.6041770451231879,32872.0,1649.0
23457,207.05,61,31.4,WI,restaurant,24542.82,582.0,0.8037103501960599,35770.0,3669.0
23458,6.37,67,44.4,ID,childcare center,4753.38,611.0,0.9045043481356869,721.0,44.0
23459,21.12,37,27.1,KS,auto repair,63376.18,593.0,0.7854513098903865,636.0,83.0
23460,4927.05,106,37.4,NJ,restaurant,1767.13,597.0,1.0264825731769247,548686.0,72494.0
23461,526.71,30,51.5,LA,auto repair,7992.63,541.0,1.0097064798853224,83384.0,12060.0
23462,31.37,94,23.0,OR,auto repair,2055.8,695.0,0.8644873531454871,5124.0,353.0
23463,126.7,89,21.1,CO,plumber,23715.08,747.0,0.6754342636896579,29387.0,1180.0
23464,74.19,91,29.3,RI,auto repair,321.36,709.0,1.0684678997663688,7591.0,398.0
23465,13.99,86,13.6,OR,laundromat,592.66,583.0,0.7884362487356361,1291.0,91.0
23466,38.14,110,86.3,RI,cleaner,1865.75,685.0,0.7530143961919423,9057.0,349.0
23467,32.94,21,72.3,CA,cleaner,21112.24,633.0,0.4488011240117453,8847.0,445.0
23468,71.42,58,18.2,MN,auto repair,29.63,727.0,0.33211877321522343,15452.0,809.0
23469,4.8,65,27.0,AR,plumber,4803.57,662.0,0.8679333981840981,269.0,14.0
23470,44.8,72,100.8,PA,restaurant,1213.48,695.0,0.8255572911470634,10917.0,469.0
23471,83.99,11,26.2,IN,laundromat,7587.64,732.0,0.5876842070672992,17903.0,871.0
23472,305.92,51,115.3,MA,electrician,2524.21,577.0,1.1406292936839948,72154.0,7425.0
23473,20.04,61,71.0,AR,auto repair,1272.75,575.0,0.6931788042531971,5096.0,179.0
23474,60.02,49,42.3,MS,cleaner,779.55,660.0,0.9435245972558952,13205.0,584.0
23475,295.5,19,48.9,ID,restaurant,2363.33,697.0,0.8228694112056207,73871.0,9271.0
23476,64.7,70,54.1,LA,restaurant,23400.66,671.0,0.740314610756942,15163.0,953.0
23477,17.31,102,32.9,MA,laundromat,3042.16,681.0,0.7321032135082763,3735.0,166.0
23478,59.46,19,83.3,LA,restaurant,527.23,561.0,0.7097606060745464,12595.0,385.0
23479,485.54,27,36.6,OH,restaurant,881.75,597.0,0.6578395472003822,114911.0,15140.0
23480,111.04,61,6.4,ID,delivery,1733.67,683.0,0.7508773619559574,14085.0,770.0
23481,659.67,30,20.4,AK,restaurant,148.79,730.0,0.6630527079150874,146500.0,20791.0
23482,95.67,7,84.4,VA,movers,10955.06,546.0,0.5806713247036108,21395.0,1356.0
23483,1.8,45,101.8,DC,plumber,3630.12,740.0,0.9672809974698457,415.0,28.0
23484,49.93,41,7.9,CA,cleaner,150.34,601.0,1.0454151466279131,1797.0,178.0
23485,1120.96,89,59.7,KY,restaurant,23057.89,646.0,0.9277000429454977,288820.0,35019.0
23486,351.33,53,14.8,AZ,restaurant,5140.72,570.0,0.5433503518658763,75803.0,8979.0
23487,11.11,72,9.8,SD,restaurant,1453.06,752.0,1.1112752141337907,454.0,36.0
23488,670.46,90,4.4,VA,restaurant,725.68,627.0,0.6851483152471808,80373.0,9581.0
23489,748.64,8,8.9,UT,restaurant,7735.02,566.0,0.8378774997278612,45337.0,4924.0
23490,43.36,9,5.2,DE,restaurant,161755.56,632.0,0.6867116804098342,1301.0,181.0
23491,158.58,57,13.7,AR,restaurant,6153.72,571.0,0.9580676342215871,7010.0,618.0
23492,111.56,45,22.7,CO,electrician,18217.66,823.0,0.9335106335157078,19803.0,1106.0
23493,315.91,81,66.2,HI,plumber,25522.28,525.0,1.0208454159554883,62226.0,7811.0
23494,58.46,48,56.0,NV,restaurant,9354.34,592.0,0.5714011033514435,13644.0,710.0
23495,43.88,8,35.8,RI,plumber,4746.77,511.0,0.4381973771437782,10188.0,449.0
23496,175.46,73,36.8,SC,cleaner,2902.25,644.0,1.0909846106575318,16006.0,958.0
23497,168.3,116,93.2,KY,auto repair,507.5,531.0,1.093903071624078,41821.0,4616.0
23498,73.05,35,33.7,VT,movers,11860.78,583.0,0.8651035522881189,10775.0,877.0
23499,21.2,25,36.8,NJ,laundromat,14872.58,583.0,1.1040853526475116,790.0,74.0
23500,99.87,79,11.0,MS,restaurant,273.43,749.0,0.8873822069247457,10921.0,701.0
23501,428.43,21,39.2,ND,restaurant,3735.41,831.0,0.5216549762537729,109977.0,7594.0
23502,11.16,44,13.6,IL,plumber,634.51,621.0,0.8765165458866462,862.0,46.0
23503,23.84,91,63.6,FL,restaurant,4257.27,537.0,0.5749195721372579,5852.0,255.0
23504,368.55,43,8.6,AK,cleaner,820484.93,598.0,0.6972938546190826,11224.0,1443.0
23505,1.38,95,93.6,NJ,restaurant,7189.06,734.0,0.8393999573843484,42.0,5.0
23506,120.53,107,27.1,DE,restaurant,975.36,540.0,0.4154323101378469,26291.0,1822.0
23507,51.02,85,50.3,ID,restaurant,386.44,754.0,0.8802484021467252,10848.0,345.0
23508,75.66,98,19.6,WI,restaurant,1013.9,659.0,0.851172872615182,10418.0,652.0
23509,120.79,6,10.8,NH,cleaner,1968.23,662.0,0.6573702249870524,22710.0,1787.0
23510,189.44,44,62.6,NH,plumber,23614.66,814.0,0.6319175992626885,50600.0,2236.0
23511,3.14,12,14.6,MD,plumber,6104.08,593.0,0.9405894626477644,95.0,11.0
23512,75.99,83,16.6,LA,plumber,3032.83,584.0,0.8501605256383166,6565.0,338.0
23513,6.05,70,56.0,NJ,restaurant,4158.75,702.0,0.6462974379290194,1575.0,100.0
23514,487.14,34,39.1,NC,childcare center,5788.28,567.0,0.5166831346070605,106294.0,15539.0
23515,192.91,25,104.7,IL,plumber,9147.51,568.0,0.8988897410373612,44000.0,2886.0
23516,46.91,51,61.5,WV,restaurant,468.8,562.0,0.822452788298544,9611.0,513.0
23517,2.7,87,22.1,NM,restaurant,8.18,597.0,0.5094444583015998,696.0,29.0
23518,105.13,22,45.6,MA,auto repair,952.71,687.0,1.0945344387139744,14867.0,881.0
23519,79.61,22,40.2,NE,restaurant,1479.2,621.0,0.7275895952070126,20359.0,1055.0
23520,78.23,11,24.0,WA,cleaner,4093.78,599.0,0.5233551202811356,17256.0,958.0
23521,491.62,75,28.6,CO,restaurant,93.14,676.0,0.9997816356094893,55151.0,7738.0
23522,186.14,91,62.6,WV,restaurant,2670.63,612.0,0.7577250628531043,42161.0,2923.0
23523,50.32,112,39.7,NM,restaurant,4807.52,686.0,0.45093677462462023,11535.0,687.0
23524,44.95,101,11.8,TX,plumber,5697.12,569.0,0.9974954981578351,1643.0,175.0
23525,4.32,88,56.6,KS,restaurant,138255.64,689.0,0.571378286426795,130.0,17.0
23526,71.01,51,2.8,HI,restaurant,94.1,618.0,1.1013310013238946,2305.0,245.0
23527,15.49,18,11.2,ID,auto repair,2509.16,690.0,0.7790197846249015,1997.0,136.0
23528,19.91,30,82.7,GA,restaurant,47345.18,733.0,1.0882094469882402,1257.0,50.0
23529,400.46,64,62.9,MD,restaurant,8768.44,604.0,0.9459244265487825,89376.0,11008.0
23530,24.15,87,70.0,WA,plumber,1065.38,558.0,0.7236889972398269,5359.0,231.0
23531,205.69,70,33.6,WV,laundromat,369.8,704.0,0.8469924243301667,43915.0,3169.0
23532,24.52,46,22.9,WY,restaurant,9675.39,662.0,0.6233903534946157,5394.0,219.0
23533,39.7,78,87.3,HI,auto repair,13994.51,627.0,1.02944830665227,9454.0,399.0
23534,64.47,62,3.7,MT,cleaner,4.29,584.0,0.36858720279666496,14882.0,833.0
23535,13.8,45,37.4,OK,plumber,50816.14,735.0,1.0865833288030524,414.0,50.0
23536,453.09,24,38.5,LA,electrician,2082.63,645.0,1.0964354032932861,41489.0,4676.0
23537,1162.22,75,83.1,SD,laundromat,87.4,625.0,0.8168494507074209,273107.0,30899.0
23538,106.72,81,45.3,AR,restaurant,1340.62,666.0,0.7872706044569396,22087.0,1206.0
23539,135.4,39,8.1,WI,auto repair,9514.26,827.0,0.905206570938443,17393.0,1177.0
23540,245.26,53,12.3,SD,restaurant,4041.34,687.0,0.8898088245479043,25023.0,1530.0
23541,3.29,104,28.8,HI,movers,66.2,666.0,0.615483587257467,827.0,56.0
23542,358.89,64,55.2,CO,electrician,12112.84,748.0,0.9190968689889633,90344.0,10211.0
23543,23.61,47,35.0,NC,delivery,58.95,550.0,0.7343065366806921,5253.0,220.0
23544,125.77,63,113.1,NH,restaurant,2380.67,705.0,0.7764960432422031,27791.0,1551.0
23545,340.22,37,16.1,NM,laundromat,6255.9,774.0,1.0565912215523212,26917.0,1661.0
23546,30.99,22,76.6,MA,movers,3136.93,661.0,0.8635478644447578,8202.0,331.0
23547,184.48,90,63.8,HI,movers,7020.06,611.0,0.3570188959952435,46343.0,1944.0
23548,6.61,81,42.1,LA,restaurant,14487.34,539.0,0.9310047715542475,203.0,28.0
23549,11.19,61,30.2,VT,auto repair,1101.89,558.0,0.7232632790120804,2118.0,99.0
23550,109.27,43,77.7,NY,restaurant,7451.3,626.0,0.9783230002089905,24267.0,1541.0
23551,96.96,40,4.1,CA,restaurant,224.79,586.0,1.1235819236798794,3051.0,380.0
23552,343.41,25,14.6,WI,plumber,200.45,740.0,0.6274443893371192,78349.0,8586.0
23553,3.39,9,36.7,KY,delivery,623.14,737.0,1.0301804475643743,539.0,28.0
23554,101.26,68,35.5,MS,childcare center,5089.39,751.0,0.7907478685441162,25313.0,1433.0
23555,104.76,41,59.4,HI,plumber,12744.35,694.0,0.8168642774883458,23331.0,983.0
23556,82.04,59,23.2,MN,restaurant,5882.56,575.0,0.9852834165855084,4699.0,432.0
23557,37.26,64,21.4,AL,restaurant,45859.17,760.0,0.5744431681207599,5710.0,372.0
23558,486.44,19,35.6,FL,restaurant,38297.03,546.0,1.125184638509546,23074.0,2357.0
23559,656.86,20,29.9,OK,auto repair,1652.62,715.0,0.728462719827091,151447.0,17964.0
23560,35.69,38,48.5,MS,electrician,298.2,577.0,1.0795390985390172,4634.0,325.0
23561,111.1,45,12.4,IA,laundromat,2718.71,558.0,0.8787809827760211,6152.0,401.0
23562,101.57,19,28.1,UT,auto repair,2263.04,735.0,0.8850627100222695,17729.0,989.0
23563,9.16,20,17.8,IA,plumber,483.59,617.0,0.1066590025255332,2128.0,124.0
23564,205.08,18,11.0,IA,plumber,470.5,565.0,0.8911651710829632,10002.0,1019.0
23565,36.39,47,69.6,TN,restaurant,30670.82,625.0,0.92693440147642,6743.0,373.0
23566,159.67,12,38.3,NJ,cleaner,23940.81,568.0,0.8150779906480308,26974.0,2433.0
23567,15.09,74,29.4,NY,restaurant,35.18,675.0,0.9452162538639088,2285.0,152.0
23568,4.03,76,68.9,HI,auto repair,17418.75,633.0,0.9199528308821434,121.0,16.0
23569,14.39,29,17.0,UT,restaurant,1157.19,747.0,1.01957197977098,1028.0,37.0
23570,34.36,20,29.3,AK,plumber,1665.72,640.0,0.6645484932721427,7415.0,354.0
23571,596.86,14,12.8,MT,restaurant,9316.87,562.0,1.0631374643003582,20600.0,2905.0
23572,108.5,72,5.3,CT,restaurant,19077.98,701.0,0.9791664674172037,4755.0,247.0
23573,430.33,94,11.6,DE,restaurant,49587.44,668.0,0.5205085412759792,90449.0,11625.0
23574,66.86,58,103.9,NJ,auto repair,1280.02,723.0,0.9322879393899692,16130.0,744.0
23575,644.18,86,40.5,RI,childcare center,8965.51,690.0,0.9300732728075607,120869.0,13615.0
23576,903.85,120,36.0,GA,restaurant,24652.02,720.0,0.7200903998344255,197656.0,27111.0
23577,225.43,95,19.1,IL,restaurant,58704.18,802.0,0.8157331394094384,43615.0,3613.0
23578,125.76,58,50.3,SD,restaurant,5275.08,655.0,0.3708990149192319,33163.0,1419.0
23579,46.83,36,28.6,CA,auto repair,613.01,531.0,0.9040548024230666,4106.0,237.0
23580,440.78,22,6.8,VA,plumber,6302.48,720.0,1.1430503412260657,15561.0,1721.0
23581,77.16,78,6.0,OK,delivery,2086.54,791.0,0.942594156375115,6404.0,436.0
23582,77.15,90,58.2,IL,laundromat,1535.39,617.0,0.91835080840262,17638.0,1099.0
23583,168.88,14,77.8,TX,restaurant,128.45,759.0,1.0493548477048609,35635.0,1493.0
23584,196.52,42,15.1,SC,movers,1108.32,696.0,0.5521975239163366,48642.0,3632.0
23585,186.3,48,40.1,IN,electrician,2189.67,612.0,0.8970018355007877,34301.0,2856.0
23586,69.92,7,61.9,NJ,auto repair,51461.57,643.0,1.0566092233624522,8895.0,375.0
23587,104.43,11,49.2,ME,electrician,6494.51,581.0,0.3803551426554625,24648.0,1256.0
23588,12.48,16,41.8,KS,movers,10877.47,677.0,0.8132267877130636,1984.0,138.0
23589,6.82,102,31.5,NE,cleaner,2511.92,661.0,1.012654838899398,526.0,24.0
23590,33.44,93,12.1,KS,childcare center,25329.61,661.0,0.6282317579562281,3729.0,158.0
23591,19.98,16,13.3,ID,auto repair,2123.66,834.0,0.2917836694515219,4402.0,266.0
23592,13.62,93,88.0,TN,electrician,10440.92,688.0,0.5150501893898337,3176.0,206.0
23593,32.67,68,49.0,IA,plumber,100.51,759.0,0.3419749619801993,7449.0,470.0
23594,196.03,57,101.2,PA,restaurant,1921.18,665.0,0.5407495400271641,46676.0,3111.0
23595,117.91,43,115.3,IL,plumber,11083.56,668.0,0.6953386588174505,28924.0,1428.0
23596,345.01,44,51.1,RI,laundromat,3503.13,611.0,0.9978796650996214,65297.0,7584.0
23597,325.55,93,21.4,RI,restaurant,674.31,730.0,0.688047140049109,81356.0,9711.0
23598,33.33,48,18.3,RI,restaurant,364.57,661.0,1.1547234158693096,1286.0,96.0
23599,115.72,86,35.2,ND,restaurant,67797.74,705.0,0.43705690232369554,26786.0,1842.0
23600,28.45,100,23.5,SD,plumber,47416.31,706.0,0.9359621429532058,916.0,68.0
23601,519.96,80,27.7,AK,cleaner,4334.72,690.0,0.9792509728950642,61002.0,8583.0
23602,52.28,82,81.9,ND,cleaner,710.63,671.0,1.1131908413544327,11850.0,687.0
23603,60.33,35,33.5,AR,movers,89783.32,597.0,0.6749729229351054,4115.0,262.0
23604,57.89,43,10.9,MS,restaurant,245.84,680.0,0.9344248721467375,4260.0,217.0
23605,66.09,26,95.3,OR,electrician,3282.42,766.0,0.872325097572533,14466.0,487.0
23606,14.56,9,65.3,MN,restaurant,42.91,600.0,0.6020198726146542,3394.0,104.0
23607,31.14,40,81.3,WA,auto repair,118.1,565.0,1.0418188257396548,6658.0,413.0
23608,62.28,20,17.0,MT,restaurant,160955.55,715.0,1.0179830509557661,1871.0,222.0
23609,10.45,27,8.1,DC,restaurant,1941.71,698.0,0.5696626742199152,2176.0,125.0
23610,634.52,98,30.2,MI,restaurant,3980.02,631.0,1.0897006589385851,39702.0,4034.0
23611,16.72,20,25.9,AK,restaurant,3172.27,567.0,1.1584414901513926,577.0,52.0
23612,86.48,98,85.6,FL,auto repair,6359.98,704.0,1.1060667562181599,19413.0,613.0
23613,172.37,14,21.9,AZ,restaurant,516526.06,584.0,0.4590982464963136,5469.0,492.0
23614,13.6,56,31.6,RI,restaurant,212.07,710.0,0.9440216051019857,2378.0,115.0
23615,49.06,15,64.8,MD,electrician,35.14,620.0,0.8449540949352751,11494.0,731.0
23616,1831.5,109,63.3,UT,laundromat,12534.33,593.0,0.36513610531893786,447993.0,61171.0
23617,16.86,53,46.7,HI,electrician,529.95,617.0,0.6340577130392331,4497.0,262.0
23618,29.83,37,63.2,WY,restaurant,3985.68,709.0,1.0277015960493379,6924.0,414.0
23619,160.14,68,71.4,ND,cleaner,57066.71,585.0,0.5572898202166686,37720.0,1753.0
23620,11.56,52,102.4,NY,laundromat,2465.54,728.0,0.9424561785253756,3055.0,171.0
23621,110.68,74,2.6,NJ,restaurant,208.38,596.0,0.9848828039394948,3992.0,389.0
23622,43.74,61,57.4,NC,restaurant,203080.86,692.0,1.0608619250492397,1312.0,161.0
23623,247.12,40,44.5,MA,restaurant,524.19,555.0,0.588292922596719,55930.0,5492.0
23624,22.88,61,40.6,NM,childcare center,1303.07,593.0,0.6682785086225027,5831.0,240.0
23625,62.97,70,78.4,WV,restaurant,1985.29,531.0,1.0788137083914355,15265.0,887.0
23626,77.18,29,82.1,NY,restaurant,6944.69,527.0,0.9580454425805918,16641.0,971.0
23627,8.53,44,31.6,NM,electrician,2955.47,699.0,0.6135578346678495,1832.0,75.0
23628,92.15,31,34.7,MO,restaurant,109360.12,591.0,0.9522689224837892,3358.0,343.0
23629,5.44,20,102.1,IN,restaurant,1718.96,586.0,0.9260587329678086,1261.0,46.0
23630,16.4,15,52.2,VT,auto repair,16149.39,729.0,1.0951652682396629,1362.0,86.0
23631,1176.52,104,19.9,MN,movers,46.37,598.0,0.8176762176840003,134251.0,15641.0
23632,38.53,104,27.0,VT,restaurant,11573.16,582.0,0.5651068828173468,9317.0,581.0
23633,45.14,45,68.5,WV,auto repair,5292.78,765.0,1.0026506567630933,10695.0,347.0
23634,9.56,113,21.0,MA,plumber,368.09,694.0,0.26053254460632747,2283.0,100.0
23635,20.53,14,52.5,CT,restaurant,2760.52,661.0,1.0017845147157294,3902.0,235.0
23636,27.85,62,27.7,CO,plumber,1411.32,715.0,0.7959602039002962,5527.0,274.0
23637,2.81,84,66.3,NH,auto repair,7316.53,615.0,0.8147266803258002,128.0,7.0
23638,11.51,26,48.9,WI,restaurant,1699.99,659.0,1.0864518517482158,1643.0,97.0
23639,29.84,9,94.2,KY,restaurant,1162.32,802.0,0.5787072381564422,7913.0,355.0
23640,34.98,42,110.6,NM,restaurant,27.31,577.0,1.0423690938663752,7690.0,518.0
23641,65.01,59,63.7,AL,movers,111379.73,561.0,0.5206587082823053,13270.0,499.0
23642,2.76,32,13.3,WI,electrician,15065.23,577.0,0.5505483299185348,83.0,10.0
23643,214.76,13,38.3,NH,restaurant,515.61,649.0,0.6596740547613612,44860.0,2038.0
23644,141.95,31,91.0,UT,cleaner,47652.68,592.0,0.7121837145199859,32636.0,1497.0
23645,122.4,118,37.9,HI,delivery,430.67,536.0,1.052172619141574,9167.0,955.0
23646,168.96,32,54.5,MT,restaurant,46.33,736.0,0.4944736707296357,35896.0,2309.0
23647,988.1,63,60.5,IN,plumber,6760.1,667.0,1.0012804110831228,234072.0,29360.0
23648,145.84,37,67.3,HI,childcare center,1121.37,634.0,0.5585581988029752,37712.0,1510.0
23649,296.5,81,30.5,DE,restaurant,1649.48,509.0,1.092858485213966,12418.0,1462.0
23650,6.44,65,50.3,DC,restaurant,11475.65,711.0,1.047013747313616,242.0,13.0
23651,13.97,71,31.4,ME,restaurant,1851.94,668.0,0.7166817959546479,2772.0,127.0
23652,48.91,53,51.6,MT,restaurant,2788.15,674.0,0.9274239982885352,11651.0,484.0
23653,82.34,16,30.4,DE,restaurant,3302.29,656.0,0.8552384071079697,14407.0,838.0
23654,74.27,28,83.6,IN,auto repair,6473.95,758.0,1.0609267613827278,19844.0,1159.0
23655,290.61,54,41.4,MO,auto repair,6250.94,618.0,0.593267462379443,73103.0,8306.0
23656,308.45,13,39.1,AZ,electrician,3040.2,663.0,0.6852168238622683,65220.0,6252.0
23657,2.56,107,26.7,ID,electrician,182.79,680.0,0.6578597741685653,514.0,26.0
23658,245.65,73,36.1,TN,restaurant,19483.14,591.0,0.609801316419341,54146.0,5641.0
23659,16.26,44,13.2,IL,electrician,465.61,544.0,0.8600800477192104,907.0,56.0
23660,37.62,95,15.4,VA,auto repair,137.92,603.0,0.7244322209775944,6087.0,331.0
23661,5.14,66,37.0,ID,restaurant,207.34,520.0,0.7515012976173623,1116.0,44.0
23662,8.9,8,20.2,OH,auto repair,39411.13,611.0,0.33969245355488387,268.0,30.0
23663,121.99,38,91.2,CA,laundromat,30.22,739.0,0.8912457383031449,27970.0,1356.0
23664,73.9,42,32.2,NV,restaurant,20171.28,596.0,0.9390551471097383,6763.0,536.0
23665,10.2,37,10.0,WY,childcare center,20959.98,702.0,0.5343569531867899,419.0,18.0
23666,5.97,65,65.0,MT,restaurant,167533.48,672.0,1.0417171242170573,179.0,24.0
23667,77.84,29,100.6,MT,restaurant,2912.77,666.0,0.8810382807694386,19763.0,871.0
23668,240.02,12,27.0,AZ,auto repair,6407.1,652.0,0.3388836920176707,58939.0,2329.0
23669,55.16,11,56.4,OR,laundromat,24746.79,720.0,0.8185525973918185,11771.0,680.0
23670,23.72,62,104.7,ND,childcare center,17576.22,567.0,1.0760508830026971,5017.0,346.0
23671,112.04,93,44.0,SD,restaurant,179.73,604.0,0.6112422519885146,23618.0,1171.0
23672,11.2,78,22.7,OH,childcare center,1788.4,754.0,0.8429580222297198,1805.0,116.0
23673,29.05,82,6.3,ND,auto repair,3425.84,722.0,1.0717540691608969,1107.0,73.0
23674,2.88,67,14.5,VT,auto repair,676.34,605.0,0.9346196267035085,138.0,7.0
23675,624.03,33,16.0,IL,movers,16855.96,633.0,0.8597215485604193,60439.0,8812.0
23676,253.64,26,28.9,OK,restaurant,775.9,772.0,1.064356364984088,35964.0,2453.0
23677,125.14,70,92.7,WI,restaurant,11470.86,727.0,0.6236598427682407,26293.0,911.0
23678,12.05,16,17.9,PA,electrician,69.77,687.0,0.5428079676688933,2837.0,158.0
23679,50.01,47,90.5,MS,restaurant,108.06,550.0,0.7076829888374002,12853.0,827.0
23680,46.7,26,28.0,MT,restaurant,2907.95,712.0,1.0716613087883913,4397.0,228.0
23681,17.59,14,24.9,NV,restaurant,976.09,728.0,0.8619365786064321,3541.0,151.0
23682,68.69,12,60.9,MD,restaurant,474.71,713.0,0.7819406480835863,14967.0,491.0
23683,89.33,56,25.6,CO,laundromat,1540.67,773.0,0.6410744699521709,22170.0,1065.0
23684,123.56,70,27.0,HI,childcare center,6195.52,586.0,0.6890979456587266,26537.0,2287.0
23685,231.52,54,20.6,AL,movers,255.59,674.0,0.7435204473249739,48342.0,4021.0
23686,414.51,96,59.1,OH,restaurant,13227.03,732.0,0.9132041293421511,92249.0,11803.0
23687,234.14,49,31.2,MN,restaurant,5529.89,601.0,0.8746155793947527,39355.0,5119.0
23688,7.54,40,39.1,MD,restaurant,15881.46,588.0,0.5706659136777864,490.0,22.0
23689,30.84,95,97.3,VA,restaurant,15300.21,685.0,0.6365923549404858,7126.0,398.0
23690,52.48,55,36.3,WV,restaurant,1145.72,638.0,0.6565731167013095,12018.0,519.0
23691,233.28,67,46.3,NE,cleaner,23374.85,600.0,0.6369926681699356,51283.0,2728.0
23692,38.79,56,77.0,SD,restaurant,22.42,791.0,0.9234756325384883,8856.0,347.0
23693,19.49,28,75.7,IN,childcare center,5023.42,617.0,0.4358097205947669,4326.0,224.0
23694,10.88,35,15.9,AR,plumber,21649.28,662.0,0.68287662482306,360.0,31.0
23695,298.28,31,56.1,OK,restaurant,5034.2,609.0,0.6348477488281667,62539.0,3139.0
23696,21.02,48,27.7,VA,childcare center,258.88,698.0,1.1026758880401035,1641.0,106.0
23697,115.78,57,15.7,NE,laundromat,1819.32,612.0,0.3928816042377861,28729.0,1542.0
23698,16.99,43,53.0,CA,restaurant,94.95,716.0,0.9876504730652746,3654.0,171.0
23699,167.69,46,23.7,ID,movers,22258.18,576.0,0.909534152717732,12960.0,1146.0
23700,26.33,95,13.3,AL,childcare center,4270.68,528.0,0.8955253443794017,1150.0,118.0
23701,28.49,27,52.2,MS,restaurant,1511.97,606.0,0.9910049755049202,5674.0,389.0
23702,134.04,19,29.3,NH,plumber,721.13,728.0,0.7774918455062015,30399.0,1120.0
23703,38.41,84,70.0,AZ,restaurant,46814.0,579.0,1.0925606525756306,2814.0,160.0
23704,65.92,90,75.9,VT,childcare center,212.51,703.0,1.0792991041855176,17264.0,716.0
23705,16.78,41,27.6,NC,restaurant,2544.02,630.0,0.7627914678523847,3343.0,244.0
23706,138.23,62,31.1,RI,electrician,19741.9,682.0,0.5685299408638953,30786.0,1322.0
23707,163.37,12,33.7,MD,auto repair,1401.41,596.0,0.7159992400582024,37241.0,3465.0
23708,180.77,72,62.9,FL,cleaner,2394.29,642.0,0.9427802265092786,40675.0,2943.0
23709,17.2,116,3.7,MA,plumber,43516.96,545.0,0.4905837093544425,526.0,67.0
